id,slug,text,perimeter,group_id,group_name
2480-reseau-agiless,reseau-agiless,Réseau Agil'ess,France,,
2481-gal-alsace-centrale,gal-alsace-centrale,GAL Alsace Centrale,GAL Alsace Centrale,152.0,Groupe d'Action Locale (GAL)
2483-ca-loire-forez-agglomeration,ca-loire-forez-agglomeration,CA Loire Forez Agglomération,CA Loire Forez Agglomération (LFA),,
2484-la-fabrique-de-la-logistique-1,la-fabrique-de-la-logistique-1,La Fabrique de la Logistique,France,,
2486-sydicat-mixte-reseau11,sydicat-mixte-reseau11,Sydicat mixte RéSeau11,Aude,,
2487-petr-ouest-charente-pays-du-cognac,petr-ouest-charente-pays-du-cognac,PETR Ouest Charente - Pays du Cognac,PÔLE TERRITORIAL OUEST CHARENTE - PAYS DU COGNAC,8.0,Pays OU Pôle d'équilibre territorial et rural (PETR)
2488-longue-vie-aux-objets-ademe,longue-vie-aux-objets-ademe,Longue Vie Aux Objets - Ademe,France,,
2490-ccas-de-la-ville-de-billom,ccas-de-la-ville-de-billom,CCAS de la Ville de Billom,Billom,,
2493-moulins-communaute,moulins-communaute,Moulins Communauté,Allier,,
2495-dhup-ad,dhup-ad,DHUP/AD,France,,
2498-ccv2m,ccv2m,CCV2M,CC Vézère-Monédières-Millesources,,
2504-pop,pop,POP,Poitou-Charentes,,
2508-syndicat-mixte-damenagement-de-la-vallee-du-lot,syndicat-mixte-damenagement-de-la-vallee-du-lot,Syndicat Mixte d'Aménagement de la Vallée du Lot,PAYS DE LA VALLÉE DU LOT,44.0,Syndicat mixte
2510-gal-des-cevennes-au-rhone,gal-des-cevennes-au-rhone,GAL des Cévennes au Rhône,Gard,152.0,Groupe d'Action Locale (GAL)
2511-gal-dracenie-pays-de-fayence,gal-dracenie-pays-de-fayence,GAL Dracénie - Pays de Fayence,SCOT DE LA DRACENIE,,
2515-parc-naturel-regional-du-mont-ventoux,parc-naturel-regional-du-mont-ventoux,Parc naturel régional du Mont-Ventoux,PNR du Mont Ventoux (Parc naturel régional),9.0,Parc naturel régional (PNR)
2516-territoire-denergie-var-symielec-te83,territoire-denergie-var-symielec-te83,Territoire d'Energie Var - Symielec (TE83),Var,113.0,Syndicat départemental d'énergie (SDE)
2517-syndicat-des-trois-rivieres,syndicat-des-trois-rivieres,Syndicat des Trois Rivières,Syndicat des Trois Rivières,44.0,Syndicat mixte
2518-office-public-de-lhabitat-de-lorne,office-public-de-lhabitat-de-lorne,Office public de l'habitat de l'Orne,Orne,,
2519-gal-ventoux,gal-ventoux,GAL Ventoux,GAL Ventoux,152.0,Groupe d'Action Locale (GAL)
2520-gal-loire,gal-loire,GAL Loire,GAL Loire,152.0,Groupe d'Action Locale (GAL)
2521-territoire-denergie-pyrenees-atlantiques-te-64,territoire-denergie-pyrenees-atlantiques-te-64,Territoire d'Energie Pyrénées-Atlantiques (TE 64),Pyrénées-Atlantiques,113.0,Syndicat départemental d'énergie (SDE)
2525-sdjes-83,sdjes-83,SDJES 83,Var,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
2527-drajes-nouvelle-aquitaine,drajes-nouvelle-aquitaine,DRAJES Nouvelle-Aquitaine,Nouvelle-Aquitaine,37.0,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports (DRAJES)"
2528-sciences-po-rennes,sciences-po-rennes,Sciences Po Rennes,Bretagne,,
2529-arec-occitanie,arec-occitanie,AREC Occitanie,Occitanie,45.0,Association nationale
2531-caisse-dallocations-familiales-caf-de-la-seine-saint-denis,caisse-dallocations-familiales-caf-de-la-seine-saint-denis,Caisse d'Allocations familiales (CAF) de la Seine-Saint-Denis,Seine-Saint-Denis,58.0,Caisse d'allocations familiales (CAF)
2533-epfl-des-territoires-oise-et-aisne,epfl-des-territoires-oise-et-aisne,EPFL des territoires Oise et Aisne,Hauts-de-France,85.0,Établissements publics fonciers (EPF) - GENERIQUE
2535-communaute-coeur-de-beauce,communaute-coeur-de-beauce,Communauté Coeur de Beauce,CC Coeur de Beauce,4.0,EPCI (hors métropoles) OU Établissement public territorial (EPT)
2538-marie-de-nyons,marie-de-nyons,Marie de Nyons,Nyons,,
2539-sdis-47,sdis-47,SDIS 47,Lot-et-Garonne,,
2540-la-traverse,la-traverse,La Traverse,Nouvelle-Aquitaine,,
2541-gal-des-coevrons,gal-des-coevrons,GAL des Coëvrons,CC des Coëvrons,152.0,Groupe d'Action Locale (GAL)
2543-ddt-16,ddt-16,DDT 16,Charente,,
2545-mairie-de-saint-gein,mairie-de-saint-gein,Mairie de SAINT-GEIN,Landes,,
2546-actee-action-des-collectivites-territoriales-pour-lefficacite-energetique,actee-action-des-collectivites-territoriales-pour-lefficacite-energetique,ACTEE - Action des Collectivités Territoriales pour l'Efficacité Energétique,,,
2547-mairie-de-vendoire,mairie-de-vendoire,Mairie de Vendoire,Vendoire,,
2548-urbanvitaliz,urbanvitaliz,UrbanVitaliz,France,46.0,Établissement public national (autre)
2549-mairie-de-caen,mairie-de-caen,Mairie de Caen,France,,
2550-mairie-de-sainte-colombe-sur-lhers,mairie-de-sainte-colombe-sur-lhers,Mairie de Sainte-Colombe-sur-l'Hers,Sainte-Colombe-sur-l'Hers,,
2551-ddt-10,ddt-10,DDT 10,Aube,78.0,Directions départementales des territoires / et de la mer (DDT/DDTM) - GENERIQUE
2553-mairie-de-collonges-la-rouge,mairie-de-collonges-la-rouge,Mairie de Collonges-la-Rouge,Collonges-la-Rouge,,
2554-mairie-de-brax,mairie-de-brax,Mairie de Brax,Brax,,
2555-gal-coeur-entre-deux-mers,gal-coeur-entre-deux-mers,GAL Coeur Entre-deux-Mers,PÔLE TERRITORIAL COEUR ENTRE DEUX MERS,152.0,Groupe d'Action Locale (GAL)
2556-pays-landes-nature-cote-dargent,pays-landes-nature-cote-dargent,Pays Landes Nature Côte d'Argent,GAL Landes Nature Côte d'Argent,8.0,Pays OU Pôle d'équilibre territorial et rural (PETR)
2557-syndicat-mixte-pays-de-broceliande,syndicat-mixte-pays-de-broceliande,Syndicat mixte Pays de Brocéliande,PAYS DE BROCÉLIANDE,44.0,Syndicat mixte
2558-gal-seine-eure,gal-seine-eure,GAL Seine-Eure,GAL Seine-Eure,152.0,Groupe d'Action Locale (GAL)
2559-ddt-de-laube,ddt-de-laube,DDT de l'Aube,,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
2561-syndicat-departemental-denergie-35,syndicat-departemental-denergie-35,Syndicat Départemental d'Energie 35,Ille-et-Vilaine,113.0,Syndicat départemental d'énergie (SDE)
2563-meilhan-sur-garonne,meilhan-sur-garonne,MEILHAN-SUR-GARONNE,Meilhan-sur-Garonne,,
2564-mairie-de-maulde,mairie-de-maulde,mairie de Maulde,Maulde,,
2565-mairie-armentieres,mairie-armentieres,Mairie Armentières,Armentières,,
2566-mairie-de-courthezon,mairie-de-courthezon,MAIRIE DE COURTHEZON,Courthézon,,
2568-syndicat-mixte-adeva-pays-vitryat,syndicat-mixte-adeva-pays-vitryat,Syndicat mixte ADEVA Pays Vitryat,SYNDICAT MIXTE ADEVA PAYS VITRYAT,,
2570-gal-sud-gironde,gal-sud-gironde,GAL Sud Gironde,GAL Sud Gironde,152.0,Groupe d'Action Locale (GAL)
2571-reseco,reseco,RESECO,Pays de la Loire,,
2572-cdc-mellois-en-poitou,cdc-mellois-en-poitou,CDC Mellois en Poitou,CC Mellois en Poitou,,
2573-alec-metropole-bordelaise-et-gironde,alec-metropole-bordelaise-et-gironde,Alec métropole bordelaise et Gironde,Gironde,,
2574-pole-dequilibre-territorial-et-rural-vallee-de-laude,pole-dequilibre-territorial-et-rural-vallee-de-laude,Pôle d'Equilibre Territorial et Rural Vallée de l'Aude,PETR Vallée de l’Aude,8.0,Pays OU Pôle d'équilibre territorial et rural (PETR)
2575-agence-vendee-grand-sud,agence-vendee-grand-sud,Agence Vendée Grand Sud,Vendée,14.0,Agence d'attractivité / developpement éco / tourisme
2576-direction-generale-cohesion-et-population-dgcopop-de-guyane,direction-generale-cohesion-et-population-dgcopop-de-guyane,Direction générale Cohésion et population (DGCOPOP) de Guyane,Guyane,77.0,"Directions Départementales de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETS / DDETSPP) - GENERIQUE"
2577-saint-etienne-metropole-1,saint-etienne-metropole-1,Saint-Etienne Métropole,Saint-Etienne Métropole,5.0,Métropole
2578-cap-seniors-aquitaine,cap-seniors-aquitaine,Cap Seniors Aquitaine,Nouvelle-Aquitaine,121.0,Association locale
2579-syndicat-intercommunal-de-lassainissement-de-lagglomeration-de-montrichard,syndicat-intercommunal-de-lassainissement-de-lagglomeration-de-montrichard,Syndicat intercommunal de l'assainissement de l'agglomération de Montrichard,Centre-Val de Loire,44.0,Syndicat mixte
2580-carsat-bourgogne-franche-comte,carsat-bourgogne-franche-comte,CARSAT BOURGOGNE FRANCHE COMTE,Bourgogne-Franche-Comté,,
2581-agence-des-territoires-de-la-sarthe,agence-des-territoires-de-la-sarthe,Agence des territoires de la Sarthe,Sarthe,,
2582-la-ressource-it,la-ressource-it,La Ressource 'IT,CC Lyons Andelle,,
2583-laboratoire-expanscience,laboratoire-expanscience,LABORATOIRE EXPANSCIENCE,Épernon,,
2584-agence-erasmus-france-education-formation,agence-erasmus-france-education-formation,Agence Erasmus+ France / Education & Formation,France,,
2585-communaute-de-communes-arbois-poligny-salins-coeur-du-jura,communaute-de-communes-arbois-poligny-salins-coeur-du-jura,"Communauté de communes Arbois, Poligny, Salins – Cœur du Jura","CC Arbois, Poligny, Salins, Coeur du Jura",,
2586-direction-departementale-des-territoires-d-d-t-de-lardeche,direction-departementale-des-territoires-d-d-t-de-lardeche,Direction Départementale des Territoires (D.D.T) de l'Ardèche,Ardèche,,
2587-edeis-ingenierie,edeis-ingenierie,Edeis ingénierie,France,57.0,Bureau d'étude
2588-petr-pays-de-morlaix,petr-pays-de-morlaix,PETR Pays de Morlaix,GAL Pays de Morlaix,,
2589-amicale-et-collectif-des-locataires-villecroze-les-oliviers,amicale-et-collectif-des-locataires-villecroze-les-oliviers,Amicale et Collectif des Locataires villecroze Les Oliviers,Marseille,,
2590-federation-regionale-des-centres-dinformation-sur-les-droits-des-femmes-et-des-familles-du-grand-est,federation-regionale-des-centres-dinformation-sur-les-droits-des-femmes-et-des-familles-du-grand-est,Fédération Régionale des Centres d'Information sur les Droits des Femmes et des Familles du Grand Est,Grand Est,,
2591-carsat-hauts-de-france,carsat-hauts-de-france,Carsat Hauts-de-France,Hauts-de-France,,
2592-commune-de-montesqiou,commune-de-montesqiou,Commune de Montesqiou,Montesquiou,,
2593-mairie-de-le-dezert,mairie-de-le-dezert,Mairie de Le Dézert,Le Dézert,,
2595-gal-pays-du-bessin-au-virois,gal-pays-du-bessin-au-virois,GAL Pays du Bessin au Virois,GAL Pays du Bessin au Virois,152.0,Groupe d'Action Locale (GAL)
2596-ville-a-joie,ville-a-joie,Ville à Joie,France,,
2598-mairie-de-sercoeur,mairie-de-sercoeur,Mairie de SERCOEUR,Sercœur,,
2599-dinan-agglomeration,dinan-agglomeration,Dinan Agglomération,CA Dinan Agglomération,,
2600-fonds-de-dotation-rustica,fonds-de-dotation-rustica,Fonds de dotation Rustica,France,,
2601-mairie-de-gael,mairie-de-gael,Mairie de GAËL,Gaël,,
2602-ddt95,ddt95,DDT95,Val-d'Oise,,
2603-etatlin-laboratoire-dinnovation-publique-en-pays-de-la-loire-prefecture-des-pays-de-la-loire,etatlin-laboratoire-dinnovation-publique-en-pays-de-la-loire-prefecture-des-pays-de-la-loire,État'LIN - Laboratoire d'innovation publique en Pays de la Loire - Préfecture des Pays de la Loire,Pays de la Loire,,
2605-mairie-de-fleury-daude,mairie-de-fleury-daude,Mairie de Fleury d'Aude,Fleury,,
2607-communaute-dagglomeration-annonay-rhone-agglo,communaute-dagglomeration-annonay-rhone-agglo,Communauté d'Agglomération Annonay Rhône Agglo,CA Annonay Rhône Agglo,,
2608-eu-city-facility,eu-city-facility,EU City Facility,France,73.0,Commission européenne
2612-communaute-de-communes-marches-du-velay-rochebaron,communaute-de-communes-marches-du-velay-rochebaron,Communauté de Communes Marches du Velay Rochebaron,CC Marches du Velay-Rochebaron,,
2619-mairie-de-salazie,mairie-de-salazie,Mairie de Salazie,Salazie,,
2620-territoire-denergie-somme,territoire-denergie-somme,Territoire d'Energie Somme,Somme,,
2621-territoire-denergie-flandre,territoire-denergie-flandre,Territoire d'Energie Flandre,Hauts-de-France,,
2622-communaute-de-communes-la-rochefoucauld-porte-du-perigord,communaute-de-communes-la-rochefoucauld-porte-du-perigord,Communauté de Communes La Rochefoucauld Porte du Périgord,CC La Rochefoucauld porte du Périgord,,
2623-ile-de-france-nature,ile-de-france-nature,Ile-de-France Nature,Île-de-France,,
2624-commune-de-neydens,commune-de-neydens,Commune de Neydens,Neydens,,
2625-communaute-dagglomeration-de-nimes-metropole,communaute-dagglomeration-de-nimes-metropole,Communauté d'Agglomération de Nîmes Métropole,CA de Nîmes Métropole,,
2626-cc-le-gesnois-bilurien,cc-le-gesnois-bilurien,CC Le Gesnois Bilurien,CC Le Gesnois Bilurien,,
2627-gones-basket-fauteuil-academy,gones-basket-fauteuil-academy,Gones Basket Fauteuil Academy,Lyon,,
2630-mairie-de-calignac,mairie-de-calignac,Mairie de Calignac,Calignac,,
2632-mairie-de-chevenoz,mairie-de-chevenoz,Mairie de Chevenoz,Chevenoz,,
2634-seineyonne,seineyonne,SeineYonne,Bourgogne-Franche-Comté,,
2635-conseil-departemental-des-pyrenees-orientales,conseil-departemental-des-pyrenees-orientales,Conseil Départemental des Pyrénées Orientales,Pyrénées-Orientales,3.0,Conseil départemental (CD)
2636-communaute-dagglomeration-du-nord-grande-terre,communaute-dagglomeration-du-nord-grande-terre,Communauté d'Agglomération du Nord Grande-Terre,CA du Nord Grande Terre,,
2637-communaute-dagglomeration-de-lespace-sud-martinique,communaute-dagglomeration-de-lespace-sud-martinique,Communauté d'Agglomération de l'Espace Sud Martinique,CA de l'Espace Sud de la Martinique,,
2638-communaute-de-communes-le-tonnerrois-en-bourgogne,communaute-de-communes-le-tonnerrois-en-bourgogne,COMMUNAUTE DE COMMUNES LE TONNERROIS EN BOURGOGNE,CC Le Tonnerrois en Bourgogne,,
2639-unis-pour-landeda,unis-pour-landeda,Unis Pour Landeda,Landéda,,
2641-ferme-de-la-seconde-chance-49,ferme-de-la-seconde-chance-49,Ferme de la seconde chance 49,Loire-Authion,,
2642-pays-dunois,pays-dunois,Pays Dunois,PAYS DUNOIS,,
2643-toques-en-stock,toques-en-stock,Toques en stock,Pyrénées-Orientales,,
2644-mairie-de-valserhone,mairie-de-valserhone,Mairie de Valserhone,Valserhône,,
2645-petr-grand-quercy,petr-grand-quercy,PETR Grand Quercy,PETR GRAND QUERCY,,
2646-hapa-heberbement-accueil-en-pays-dapt-ressourcerie-apt-luberon,hapa-heberbement-accueil-en-pays-dapt-ressourcerie-apt-luberon,"HAPA, HEBERBEMENT ACCUEIL EN PAYS D'APT - RESSOURCERIE APT LUBERON",CC Pays d'Apt-Luberon,,
2647-mairie-de-may-sur-orne,mairie-de-may-sur-orne,Mairie de May-sur-Orne,May-sur-Orne,,
2648-services-dincendie-et-de-secours-de-haute-corse-sis-2b,services-dincendie-et-de-secours-de-haute-corse-sis-2b,Services d'Incendie et de Secours de Haute Corse SIS 2B,Haute-Corse,,
2649-mairie-de-val-de-bride,mairie-de-val-de-bride,Mairie de Val-de-Bride,Val-de-Bride,,
2650-mairie-de-crets-en-belledonne,mairie-de-crets-en-belledonne,Mairie de Crêts en Belledonne,Crêts en Belledonne,,
2651-mairie-de-caujac,mairie-de-caujac,Mairie de Caujac,Caujac,,
2652-mairie-de-barneville-carteret,mairie-de-barneville-carteret,Mairie de Barneville-Carteret,Barneville-Carteret,,
2653-mairie-de-barchain,mairie-de-barchain,Mairie de BARCHAIN,Barchain,,
2654-prefecture-du-loir-et-cher,prefecture-du-loir-et-cher,Préfecture du Loir-et-Cher,Loir-et-Cher,,
2655-mairie-de-champs-sur-marne,mairie-de-champs-sur-marne,Mairie de Champs-sur-Marne,Champs-sur-Marne,,
2657-office-de-tourisme-pays-apt-luberon,office-de-tourisme-pays-apt-luberon,Office de Tourisme Pays Apt Luberon,CC Pays d'Apt-Luberon,,
2659-galpa-fecamp-cote-dalbatre,galpa-fecamp-cote-dalbatre,GALPA Fécamp & Côte d'Albâtre,CA Fécamp Caux Littoral Agglomération,,
2660-mairie-de-remire-montjoly,mairie-de-remire-montjoly,Mairie de Rémire-Montjoly,Remire-Montjoly,,
2661-occiinnovess,occiinnovess,Occi'InnovESS,Occitanie,,
2662-commune-de-courtavon,commune-de-courtavon,Commune de Courtavon,Courtavon,,
2663-mairie-de-nexon,mairie-de-nexon,Mairie de Nexon,Nexon,,
2664-sa-hlm-la-roseraie,sa-hlm-la-roseraie,SA HLM LA ROSERAIE,Eure-et-Loir,,
2665-mission-interministerielle-de-lutte-contre-les-drogues-et-les-conduites-addictives-mildeca,mission-interministerielle-de-lutte-contre-les-drogues-et-les-conduites-addictives-mildeca,Mission interministérielle de lutte contre les drogues et les conduites addictives (MILDECA),France,46.0,Établissement public national (autre)
2666-direction-regionale-de-lenvironnement-de-lamenagement-et-du-logement-hauts-de-france-dreal-hauts-de-france,direction-regionale-de-lenvironnement-de-lamenagement-et-du-logement-hauts-de-france-dreal-hauts-de-france,"Direction Régionale de l'Environnement, de l'Aménagement et du Logement Hauts-de-France (DREAL Hauts-de-France)",Hauts-de-France,,
2667-un-coeur-qui-agit,un-coeur-qui-agit,UN COEUR QUI AGIT,Courbevoie,,
2668-atelier-canope-89-auxerre,atelier-canope-89-auxerre,Atelier CANOPE 89 - Auxerre,Yonne,,
2669-chambre-dagriculture-de-normandie,chambre-dagriculture-de-normandie,Chambre d'agriculture de Normandie,Normandie,,
2670-dijon-metropole-1,dijon-metropole-1,Dijon Métropole,Dijon Métropole,,
2673-departement-du-calvados,departement-du-calvados,Département du Calvados,Calvados,,
2675-agence-executive-europeenne-pour-leducation-et-la-culture-eacea,agence-executive-europeenne-pour-leducation-et-la-culture-eacea,Agence exécutive européenne pour l’éducation et la culture (EACEA),,73.0,Commission européenne
